work_year,salario_eur,experience_level_mean,employment_type_mean,job_title_mean,company_location_mean,employee_location_mean,company_size_mean,remote_ratio_mean
2023,46000.0,72262.581625,127249.06360408822,100018.92895424836,139676.24877631577,46000.0,108836.90378854626,127249.06360408822
2022,156400.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,32761.2,96163.864,127249.06360408822,131362.87584615385,27781.92206896552,33320.97464788733,108836.90378854626,127249.06360408822
2023,230000.0,96163.864,127249.06360408822,142315.46851211073,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,27600.0,72262.581625,127249.06360408822,27600.0,71760.0,59800.0,108836.90378854626,127249.06360408822
2023,134320.0,96163.864,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,62305.16,96163.864,127249.06360408822,131362.87584615385,79938.8481395349,80029.25748502994,131680.10449730416,127249.06360408822
2023,119600.0,96163.864,127249.06360408822,142315.46851211073,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,179768.0,140806.98581875995,127249.06360408822,145684.24588235296,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2022,165600.0,72262.581625,127249.06360408822,68556.82285714286,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2022,91770.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,119600.0,96163.864,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,250240.0,140806.98581875995,127249.06360408822,177026.4,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,78200.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,73600.0,96163.864,127249.06360408822,110071.42857142857,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,161000.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,143520.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,110400.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,92000.0,140806.98581875995,127249.06360408822,140179.14058252427,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,33831.16,140806.98581875995,127249.06360408822,100018.92895424836,53061.97974025974,55626.28200000001,131680.10449730416,127249.06360408822
2023,128800.0,179336.45543859652,127249.06360408822,130528.76363636364,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,117269.64,179336.45543859652,127249.06360408822,147744.33333333334,79938.8481395349,80029.25748502994,131680.10449730416,127249.06360408822
2023,69000.0,96163.864,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,73600.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,288972.0,179336.45543859652,127249.06360408822,147744.33333333334,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,113160.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,16108.28,96163.864,127249.06360408822,194354.14,49381.0,33320.97464788733,131680.10449730416,127249.06360408822
2023,150535.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,48330.36,96163.864,127249.06360408822,129600.18423809524,60847.63647058824,56573.100000000006,131680.10449730416,127249.06360408822
2023,97244.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2022,58788.0,96163.864,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,155664.0,140806.98581875995,127249.06360408822,148317.05951219512,53061.97974025974,55626.28200000001,131680.10449730416,127249.06360408822
2023,128800.0,96163.864,127249.06360408822,142315.46851211073,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,110400.0,96163.864,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2020,54558.76,96163.864,127249.06360408822,131362.87584615385,81225.69928571429,87190.47,71968.54783783783,127249.06360408822
2022,92000.0,96163.864,47663.176,129600.18423809524,139676.24877631577,121645.07341176472,131680.10449730416,47663.176
2022,6900.0,96163.864,104371.148,140179.14058252427,6900.0,48300.0,131680.10449730416,104371.148
2023,127880.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,100648.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,141312.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,57960.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,142600.0,96163.864,127249.06360408822,130528.76363636364,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,211598.16,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2022,153640.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,181635.6,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,314916.0,140806.98581875995,127249.06360408822,142315.46851211073,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2023,82800.0,140806.98581875995,127249.06360408822,177026.4,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,95030.48,96163.864,127249.06360408822,131362.87584615385,79938.8481395349,80029.25748502994,131680.10449730416,127249.06360408822
2023,184000.0,96163.864,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,141036.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,231840.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,99360.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,114540.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2020,57707.920000000006,72262.581625,127249.06360408822,129600.18423809524,81225.69928571429,87190.47,71968.54783783783,127249.06360408822
2022,158424.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,124200.0,72262.581625,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,119600.0,96163.864,127249.06360408822,142315.46851211073,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,110400.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,207000.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,110400.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,161000.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2021,22394.64,140806.98581875995,127249.06360408822,142315.46851211073,27781.92206896552,33320.97464788733,108836.90378854626,127249.06360408822
2022,144440.0,179336.45543859652,127249.06360408822,140179.14058252427,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,201480.0,96163.864,127249.06360408822,142315.46851211073,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2022,67969.6,96163.864,127249.06360408822,131362.87584615385,79938.8481395349,80029.25748502994,131680.10449730416,127249.06360408822
2022,93444.4,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,138069.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,92460.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,110400.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,59340.0,96163.864,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2021,82150.48000000001,96163.864,127249.06360408822,80316.61333333334,49381.0,76470.4,108836.90378854626,127249.06360408822
2023,119600.0,96163.864,127249.06360408822,93533.33333333331,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2023,128800.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2021,52198.96,96163.864,127249.06360408822,148317.05951219512,60847.63647058824,56573.100000000006,71968.54783783783,127249.06360408822
2022,78200.0,72262.581625,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2021,17547.16,72262.581625,36371.00941176471,71479.032,41913.36,28697.253333333338,108836.90378854626,36371.00941176471
2022,230000.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,50977.2,96163.864,127249.06360408822,131362.87584615385,79938.8481395349,80029.25748502994,131680.10449730416,127249.06360408822
2022,128800.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,130640.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,74980.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,69000.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,115552.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,124200.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,151800.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,119600.0,72262.581625,127249.06360408822,140179.14058252427,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2022,182344.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,243800.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,101200.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,142195.2,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,46000.0,96163.864,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,98256.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,138000.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,165600.0,140806.98581875995,127249.06360408822,148776.6704950495,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,182564.8,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2021,147200.0,140806.98581875995,127249.06360408822,80316.61333333334,139676.24877631577,45012.94222222222,71968.54783783783,127249.06360408822
2022,161092.0,140806.98581875995,127249.06360408822,175976.47379310345,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,124200.0,72262.581625,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,118956.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2020,20984.28,72262.581625,127249.06360408822,100018.92895424836,46495.61714285715,48814.28,131680.10449730416,127249.06360408822
2023,182344.0,140806.98581875995,127249.06360408822,175976.47379310345,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,69000.0,72262.581625,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,119600.0,96163.864,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,187220.0,140806.98581875995,127249.06360408822,140179.14058252427,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,33831.16,140806.98581875995,127249.06360408822,100018.92895424836,53061.97974025974,55626.28200000001,131680.10449730416,127249.06360408822
2023,115920.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,118956.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,69000.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,101200.0,140806.98581875995,127249.06360408822,142315.46851211073,121364.27448275864,121645.07341176472,131680.10449730416,127249.06360408822
2023,184000.0,96163.864,127249.06360408822,125732.80363636363,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,69018.40000000001,96163.864,127249.06360408822,57509.2,49381.0,76470.4,108836.90378854626,127249.06360408822
2020,41968.560000000005,140806.98581875995,127249.06360408822,142315.46851211073,69890.25333333334,69890.25333333334,71968.54783783783,127249.06360408822
2023,87400.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,84962.0,96163.864,127249.06360408822,131362.87584615385,79938.8481395349,80029.25748502994,131680.10449730416,127249.06360408822
2022,34798.08,140806.98581875995,127249.06360408822,129600.18423809524,53061.97974025974,55626.28200000001,131680.10449730416,127249.06360408822
2022,198904.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,135332.0,140806.98581875995,127249.06360408822,142315.46851211073,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,115000.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,119600.0,96163.864,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,189446.4,140806.98581875995,127249.06360408822,131570.87272727274,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,155480.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,227700.0,140806.98581875995,127249.06360408822,143827.625,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,156400.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,128800.0,96163.864,127249.06360408822,51977.424,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,151796.32,140806.98581875995,127249.06360408822,142315.46851211073,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,57960.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,138000.0,72262.581625,127249.06360408822,148317.05951219512,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,188140.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2021,107560.88,96163.864,127249.06360408822,129600.18423809524,79938.8481395349,80029.25748502994,108836.90378854626,127249.06360408822
2023,161000.0,96163.864,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,46397.44,140806.98581875995,127249.06360408822,100018.92895424836,53061.97974025974,55626.28200000001,131680.10449730416,127249.06360408822
2023,182344.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2020,299000.0,179336.45543859652,127249.06360408822,179529.46909090912,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2022,276000.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,44425.880000000005,140806.98581875995,127249.06360408822,129600.18423809524,53061.97974025974,55626.28200000001,131680.10449730416,127249.06360408822
2023,193200.0,140806.98581875995,127249.06360408822,132053.22222222222,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,165600.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,78200.0,72262.581625,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,142600.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,165140.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2021,184000.0,140806.98581875995,127249.06360408822,177100.0,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,59800.0,72262.581625,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,138000.0,140806.98581875995,127249.06360408822,145684.24588235296,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,96289.96,96163.864,127249.06360408822,131362.87584615385,79938.8481395349,80029.25748502994,131680.10449730416,127249.06360408822
2022,171028.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,69000.0,96163.864,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,91080.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,86405.48000000001,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,115000.0,140806.98581875995,127249.06360408822,115000.0,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2023,128340.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,125120.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2021,15551.68,96163.864,127249.06360408822,129600.18423809524,27781.92206896552,33320.97464788733,71968.54783783783,127249.06360408822
2022,127650.0,140806.98581875995,127249.06360408822,140179.14058252427,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,5799.68,72262.581625,127249.06360408822,125732.80363636363,5799.68,5799.68,71968.54783783783,127249.06360408822
2023,119600.0,96163.864,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,172224.0,179336.45543859652,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,103868.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,128800.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,192073.0,140806.98581875995,127249.06360408822,148776.6704950495,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,112240.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,230000.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,147200.0,96163.864,127249.06360408822,161047.53333333333,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,21060.64,72262.581625,127249.06360408822,129600.18423809524,27781.92206896552,33320.97464788733,131680.10449730416,127249.06360408822
2022,133400.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,117813.36,96163.864,127249.06360408822,142315.46851211073,79938.8481395349,80029.25748502994,108836.90378854626,127249.06360408822
2022,179400.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,92000.0,72262.581625,127249.06360408822,51977.424,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,126960.0,140806.98581875995,127249.06360408822,148776.6704950495,79938.8481395349,80029.25748502994,131680.10449730416,127249.06360408822
2022,128800.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,161092.0,179336.45543859652,127249.06360408822,175976.47379310345,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,147200.0,96163.864,127249.06360408822,145684.24588235296,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,142600.0,179336.45543859652,127249.06360408822,148776.6704950495,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,95680.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,180504.0,179336.45543859652,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,138000.0,96163.864,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,82800.0,72262.581625,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,52013.12,72262.581625,127249.06360408822,142315.46851211073,75184.24,92627.44,71968.54783783783,127249.06360408822
2023,218040.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,193200.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,170200.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,161000.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,132664.0,96163.864,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2020,78200.0,96163.864,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2023,170200.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,176157.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,91411.2,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,110400.0,96163.864,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,170844.0,96163.864,127249.06360408822,140179.14058252427,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,27600.0,96163.864,127249.06360408822,129600.18423809524,89379.012,84963.012,108836.90378854626,127249.06360408822
2023,46000.0,72262.581625,127249.06360408822,129600.18423809524,139676.24877631577,33320.97464788733,131680.10449730416,127249.06360408822
2023,119600.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,43497.6,140806.98581875995,127249.06360408822,129600.18423809524,53061.97974025974,55626.28200000001,131680.10449730416,127249.06360408822
2023,179400.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,243800.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,67080.88,96163.864,127249.06360408822,143827.625,79938.8481395349,80029.25748502994,131680.10449730416,127249.06360408822
2023,156400.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2020,92000.0,72262.581625,104371.148,60780.168,139676.24877631577,140596.25071904127,108836.90378854626,104371.148
2021,92000.0,72262.581625,127249.06360408822,68556.82285714286,92000.0,92000.0,71968.54783783783,127249.06360408822
2022,101200.0,140806.98581875995,127249.06360408822,140179.14058252427,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,128800.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,124200.0,72262.581625,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,11599.36,140806.98581875995,127249.06360408822,80316.61333333334,11599.36,11599.36,71968.54783783783,127249.06360408822
2022,119600.0,140806.98581875995,127249.06360408822,140179.14058252427,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,57996.8,96163.864,127249.06360408822,131362.87584615385,53061.97974025974,55626.28200000001,131680.10449730416,127249.06360408822
2023,101200.0,140806.98581875995,127249.06360408822,119458.46153846152,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,59234.2,96163.864,127249.06360408822,129600.18423809524,60847.63647058824,56573.100000000006,131680.10449730416,127249.06360408822
2022,211600.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2023,69000.0,140806.98581875995,127249.06360408822,100018.92895424836,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,114080.0,96163.864,127249.06360408822,118680.0,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,180320.0,140806.98581875995,127249.06360408822,175043.32413793105,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,128800.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,66154.44,72262.581625,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,55200.0,96163.864,127249.06360408822,90606.2,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,92000.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2023,147200.0,72262.581625,127249.06360408822,150059.7081081081,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,78200.0,96163.864,127249.06360408822,148317.05951219512,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2023,154928.0,140806.98581875995,127249.06360408822,148776.6704950495,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,165600.0,140806.98581875995,127249.06360408822,129600.18423809524,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2021,119623.92,179336.45543859652,127249.06360408822,179529.46909090912,81225.69928571429,87190.47,131680.10449730416,127249.06360408822
2021,156400.0,96163.864,127249.06360408822,148776.6704950495,139676.24877631577,140596.25071904127,108836.90378854626,127249.06360408822
2022,96600.0,140806.98581875995,127249.06360408822,131362.87584615385,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
2022,38663.92,96163.864,127249.06360408822,100018.92895424836,47649.1,50725.177500000005,131680.10449730416,127249.06360408822
2023,130640.0,140806.98581875995,127249.06360408822,175043.32413793105,139676.24877631577,140596.25071904127,131680.10449730416,127249.06360408822
